payment_id,customer_id_payment,staff_id_payment,rental_id,amount,payment_date,rental_date,inventory_id,customer_id_rental,return_date,staff_id_rental,last_update_x_x,customer_id,store_id_x,first_name,last_name,email,address_id,activebool,create_date,last_update_y_x,active,film_id,store_id_y,last_update_x_y,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,last_update_y_y,special_features,fulltext
31973,476,1,13941,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2727,476,,2,2006-02-16 02:30:53,476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481,True,2006-02-14,2013-05-26 14:49:45.738,1,598,1,2006-02-15 10:09:17,Mosquito Armageddon,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,2006,1,6,0.99,57,22.99,G,2013-05-26 14:50:58.951,['Trailers'],'ancient':19 'armageddon':2 'build':15 'charact':5 'feminist':12 'japan':20 'mosquito':1 'must':14 'studi':6 'teacher':17 'thought':4 'waitress':9
31974,479,1,12101,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1556,479,,1,2006-02-16 02:30:53,479,1,Zachary,Hite,zachary.hite@sakilacustomer.org,484,True,2006-02-14,2013-05-26 14:49:45.738,1,341,2,2006-02-15 10:09:17,Frost Head,A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention,2006,1,5,0.99,82,13.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'amaz':4 'cat':11 'convent':20 'discov':14 'frost':1 'head':2 'husband':16 'lumberjack':8 'must':13 'mysql':19 'reflect':5
31975,493,2,14160,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2428,493,,2,2006-02-16 02:30:53,493,1,Brent,Harkins,brent.harkins@sakilacustomer.org,498,True,2006-02-14,2013-05-26 14:49:45.738,1,530,1,2006-02-15 10:09:17,Lord Arizona,A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat,2006,1,5,2.99,108,27.99,PG-13,2013-05-26 14:50:58.951,['Trailers'],'action':5 'action-pack':4 'arizona':2 'boat':23 'chef':14 'crocodil':19 'display':7 'frisbe':10 'jet':22 'lord':1 'must':16 'pack':6 'pastri':13 'pursu':17
31976,495,2,13753,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3746,495,,1,2006-02-16 02:30:53,495,2,Charlie,Bess,charlie.bess@sakilacustomer.org,500,True,2006-02-14,2013-05-26 14:49:45.738,1,819,1,2006-02-15 10:09:17,Song Hedwig,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,2006,1,3,0.99,165,29.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'amaz':4 'confront':14 'convent':20 'documentari':5 'hedwig':2 'husband':11 'man':8 'must':13 'mysql':19 'song':1 'squirrel':16
31977,496,1,13182,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,364,496,,2,2006-02-16 02:30:53,496,2,Tyler,Wren,tyler.wren@sakilacustomer.org,501,True,2006-02-14,2013-05-26 14:49:45.738,1,80,1,2006-02-15 10:09:17,Blanket Beverly,A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria,2006,1,7,2.99,148,21.99,G,2013-05-26 14:50:58.951,['Trailers'],'bever':2 'blanket':1 'boat':16 'build':14 'documentari':5 'emot':4 'girl':11 'must':13 'nigeria':18 'student':8
31978,497,1,12698,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3657,497,,1,2006-02-16 02:30:53,497,2,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,502,True,2006-02-14,2013-05-26 14:49:45.738,1,798,2,2006-02-15 10:09:17,Silverado Goldfinger,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,2006,1,4,4.99,74,11.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']",'ancient':19 'challeng':15 'epistl':5 'goldfing':2 'india':20 'man':12 'must':14 'silverado':1 'stun':4 'sumo':8 'waitress':17 'wrestler':9
31979,505,2,15867,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,837,505,,2,2006-02-16 02:30:53,505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510,True,2006-02-14,2013-05-26 14:49:45.738,1,183,2,2006-02-15 10:09:17,Conversation Downhill,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,2006,1,4,4.99,112,14.99,R,2013-05-26 14:50:58.951,['Commentaries'],'charact':5 'convent':21 'convers':1 'downhil':2 'husband':9 'must':14 'mysql':20 'sink':15 'squirrel':17 'studi':6 'taut':4 'waitress':12
31980,508,1,14318,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1042,508,,2,2006-02-16 02:30:53,508,2,Milton,Howland,milton.howland@sakilacustomer.org,513,True,2006-02-14,2013-05-26 14:49:45.738,1,233,1,2006-02-15 10:09:17,Disciple Mother,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,2006,1,3,0.99,141,17.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes', 'Behind the Scenes']",'boat':12 'discipl':1 'face':15 'mad':8 'moos':17 'mother':2 'must':14 'reflect':5 'scientist':9 'shark':20 'tank':21 'touch':4
31981,512,1,12786,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,97,512,,1,2006-02-16 02:30:53,512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517,True,2006-02-14,2013-05-26 14:49:45.738,1,19,2,2006-02-15 10:09:17,Amadeus Holy,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,1,6,0.99,113,20.99,PG,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'amadeus':1 'baloon':20 'battl':15 'display':5 'emot':4 'holi':2 'man':17 'must':14 'pioneer':8 'technic':11 'writer':12
31982,516,1,12130,5.98,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1358,516,,2,2006-02-16 02:30:53,516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522,True,2006-02-14,2013-05-26 14:49:45.738,1,300,1,2006-02-15 10:09:17,Falcon Volume,A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans,2006,1,5,4.99,102,21.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'falcon':1 'fate':4 'hunter':12 'must':14 'new':20 'orlean':21 'redeem':15 'saga':5 'shark':18 'sumo':8 'volum':2 'wrestler':9
31983,516,1,12915,0.0,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2651,516,,1,2006-02-16 02:30:53,516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522,True,2006-02-14,2013-05-26 14:49:45.738,1,581,1,2006-02-15 10:09:17,Minority Kiss,A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback,2006,1,4,0.99,59,16.99,G,2013-05-26 14:50:58.951,['Trailers'],'display':5 'insight':4 'kiss':2 'lumberjack':8 'man':17 'meet':15 'minor':1 'must':14 'outback':20 'sumo':11 'wrestler':12
31984,521,2,11672,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3947,521,,2,2006-02-16 02:30:53,521,2,Roland,South,roland.south@sakilacustomer.org,527,True,2006-02-14,2013-05-26 14:49:45.738,1,861,1,2006-02-15 10:09:17,Suit Walls,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,2006,1,3,4.99,111,12.99,R,2013-05-26 14:50:58.951,['Commentaries'],'australia':18 'build':14 'dog':16 'frisbe':11 'lumberjack':8 'must':13 'panorama':5 'suit':1 'touch':4 'wall':2
31985,525,1,14954,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3608,525,,1,2006-02-16 02:30:53,525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,531,True,2006-02-14,2013-05-26 14:49:45.738,1,789,1,2006-02-15 10:09:17,Shock Cabin,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,2006,1,7,2.99,79,15.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'cabin':2 'cow':9 'crocodil':12 'fate':4 'husband':17 'mad':8 'meet':15 'must':14 'new':19 'orlean':20 'shock':1 'tale':5
31986,527,1,14267,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2199,527,,2,2006-02-16 02:30:53,527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533,True,2006-02-14,2013-05-26 14:49:45.738,1,476,1,2006-02-15 10:09:17,Jason Trap,A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery,2006,1,5,2.99,130,9.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes', 'Behind the Scenes']",'conquer':15 'dog':17 'jason':1 'monasteri':20 'must':14 'shark':12 'tale':5 'thought':4 'trap':2 'woman':8
31987,530,1,13561,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3202,530,,1,2006-02-16 02:30:53,530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536,True,2006-02-14,2013-05-26 14:49:45.738,1,704,1,2006-02-15 10:09:17,Pure Runner,A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse,2006,1,3,2.99,121,25.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'challeng':14 'documentari':5 'madman':11 'manhattan':19 'must':13 'penthous':20 'pure':1 'runner':2 'squirrel':16 'student':8 'thought':4
31988,532,1,14616,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,4537,532,,1,2006-02-16 02:30:53,532,2,Neil,Renner,neil.renner@sakilacustomer.org,538,True,2006-02-14,2013-05-26 14:49:45.738,1,990,2,2006-02-15 10:09:17,World Leathernecks,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,2006,1,3,0.99,171,13.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'abandon':19 'amus':20 'astronaut':11 'leatherneck':2 'must':13 'overcom':14 'park':21 'pioneer':8 'robot':16 'tale':5 'unbeliev':4 'world':1
31989,533,2,14018,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2136,533,,2,2006-02-16 02:30:53,533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539,True,2006-02-14,2013-05-26 14:49:45.738,1,462,2,2006-02-15 10:09:17,Insider Arizona,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,5,2.99,78,17.99,NC-17,2013-05-26 14:50:58.951,['Commentaries'],'arizona':2 'astound':4 'baloon':20 'factori':21 'hunter':12 'insid':1 'mad':8 'must':14 'pursu':15 'robot':17 'saga':5 'scientist':9
31990,534,1,14526,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1799,534,,1,2006-02-16 02:30:53,534,1,Christian,Jung,christian.jung@sakilacustomer.org,540,True,2006-02-14,2013-05-26 14:49:45.738,0,391,1,2006-02-15 10:09:17,Half Outfield,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,2006,1,6,2.99,146,25.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'administr':9 'boat':21 'crocodil':12 'databas':8 'epic':4 'epistl':5 'face':15 'half':1 'jet':20 'madman':17 'must':14 'outfield':2
31991,537,1,13419,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3507,537,,1,2006-02-16 02:30:53,537,2,Clinton,Buford,clinton.buford@sakilacustomer.org,543,True,2006-02-14,2013-05-26 14:49:45.738,1,768,1,2006-02-15 10:09:17,Scarface Bang,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,2006,1,3,4.99,102,11.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes']","'baloon':19 'bang':2 'emot':4 'factori':20 'find':14 'girl':11 'must':13 'scarfac':1 'teacher':8,16 'yarn':5"
31992,548,1,13584,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3966,548,,2,2006-02-16 02:30:53,548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554,True,2006-02-14,2013-05-26 14:49:45.738,1,864,1,2006-02-15 10:09:17,Sundance Invasion,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,1,5,0.99,92,21.99,NC-17,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'baloon':19 'confront':14 'drama':5 'epic':4 'explor':11 'factori':20 'hunter':16 'invas':2 'lumberjack':8 'must':13 'sundanc':1
31993,550,2,11757,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1295,550,,2,2006-02-16 02:30:53,550,2,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556,True,2006-02-14,2013-05-26 14:49:45.738,1,286,1,2006-02-15 10:09:17,Enough Raging,A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert,2006,1,7,2.99,158,16.99,NC-17,2013-05-26 14:50:58.951,['Commentaries'],'agent':13 'astound':4 'boat':9 'charact':5 'cow':19 'desert':23 'enough':1 'find':16 'mad':18 'must':15 'rage':2 'sahara':22 'secret':12 'studi':6
31994,557,1,14278,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2334,557,,2,2006-02-16 02:30:53,557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563,True,2006-02-14,2013-05-26 14:49:45.738,1,506,2,2006-02-15 10:09:17,Lady Stage,A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat,2006,1,4,4.99,67,14.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes', 'Behind the Scenes']",'beauti':4 'boat':22 'charact':5 'explor':17 'ladi':1 'man':12 'must':14 'pursu':15 'stage':2 'studi':6 'u':21 'u-boat':20 'woman':9
31995,560,2,12116,5.98,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3082,560,,2,2006-02-16 02:30:53,560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,True,2006-02-14,2013-05-26 14:49:45.738,1,677,2,2006-02-15 10:09:17,Pianist Outfield,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,2006,1,6,0.99,136,25.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']",'boy':8 'intrepid':4 'lumberjack':17 'monasteri':20 'must':14 'outfield':2 'pianist':1 'pursu':15 'stori':5 'technic':11 'writer':12
31996,560,2,14425,0.0,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2752,560,,2,2006-02-16 02:30:53,560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,True,2006-02-14,2013-05-26 14:49:45.738,1,603,2,2006-02-15 10:09:17,Movie Shakespeare,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin,2006,1,6,4.99,53,27.99,PG,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'administr':9 'berlin':19 'build':15 'databas':8 'display':5 'hunter':17 'insight':4 'movi':1 'must':14 'shakespear':2 'student':12
31997,561,1,14415,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2670,561,,2,2006-02-16 02:30:53,561,2,Ian,Still,ian.still@sakilacustomer.org,567,True,2006-02-14,2013-05-26 14:49:45.738,1,586,1,2006-02-15 10:09:17,Mockingbird Hollywood,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin,2006,1,4,0.99,60,27.99,PG,2013-05-26 14:50:58.951,['Behind the Scenes'],'berlin':18 'car':11 'compos':16 'hollywood':2 'man':8 'mockingbird':1 'must':13 'panorama':5 'sink':14 'thought':4
31998,568,2,14531,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,4296,568,,2,2006-02-16 02:30:53,568,2,Alberto,Henning,alberto.henning@sakilacustomer.org,574,True,2006-02-14,2013-05-26 14:49:45.738,1,936,2,2006-02-15 10:09:17,Vanishing Rocky,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,2006,1,3,2.99,123,21.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'brilliant':4 'conquer':14 'convent':20 'man':8 'must':13 'mysql':19 'pioneer':16 'reflect':5 'rocki':2 'vanish':1 'woman':11
31999,570,1,12716,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,858,570,,2,2006-02-16 02:30:53,570,2,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576,True,2006-02-14,2013-05-26 14:49:45.738,1,189,1,2006-02-15 10:09:17,Creatures Shakespeare,A Emotional Drama of a Womanizer And a Squirrel who must Vanquish a Crocodile in Ancient India,2006,1,3,0.99,139,23.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'ancient':18 'creatur':1 'crocodil':16 'drama':5 'emot':4 'india':19 'must':13 'shakespear':2 'squirrel':11 'vanquish':14 'woman':8
32000,576,2,11942,5.98,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,4094,576,,2,2006-02-16 02:30:53,576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582,True,2006-02-14,2013-05-26 14:49:45.738,1,892,1,2006-02-15 10:09:17,Titanic Boondock,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,1,3,4.99,104,18.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'baloon':19 'boondock':2 'boy':16 'brilliant':4 'dog':11 'factori':20 'feminist':8 'fight':14 'must':13 'reflect':5 'titan':1
32001,576,1,13464,0.0,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,4292,576,,1,2006-02-16 02:30:53,576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582,True,2006-02-14,2013-05-26 14:49:45.738,1,935,2,2006-02-15 10:09:17,Vanished Garden,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,2006,1,5,0.99,142,17.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']",'california':20 'charact':5 'garden':2 'intrepid':4 'kill':16 'lumberjack':18 'must':15 'shark':13 'squirrel':9 'studi':6 'vanish':1
32002,579,2,15794,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3917,579,,2,2006-02-16 02:30:53,579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585,True,2006-02-14,2013-05-26 14:49:45.738,1,855,1,2006-02-15 10:09:17,Streak Ridgemont,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,2006,1,7,0.99,132,28.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'astound':4 'charact':5 'hunter':9 'man':17 'must':14 'new':19 'orlean':20 'ridgemont':2 'sink':15 'streak':1 'studi':6 'waitress':12
32003,582,2,12127,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,4218,582,,2,2006-02-16 02:30:53,582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588,True,2006-02-14,2013-05-26 14:49:45.738,1,917,1,2006-02-15 10:09:17,Tuxedo Mile,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,1,3,2.99,152,24.99,R,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'ancient':19 'bore':4 'drama':5 'face':15 'forens':11 'frisbe':17 'india':20 'man':8 'mile':2 'must':14 'psychologist':12 'tuxedo':1
32004,585,2,14604,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1024,585,,2,2006-02-16 02:30:53,585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,True,2006-02-14,2013-05-26 14:49:45.738,1,229,1,2006-02-15 10:09:17,Devil Desire,A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan,2006,1,6,4.99,87,12.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'administr':17 'ancient':19 'beauti':4 'databas':16 'dentist':11 'desir':2 'devil':1 'face':14 'japan':20 'monkey':8 'must':13 'reflect':5
32005,587,1,12144,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,512,587,,1,2006-02-16 02:30:53,587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,True,2006-02-14,2013-05-26 14:49:45.738,1,114,1,2006-02-15 10:09:17,Camelot Vacation,A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention,2006,1,3,0.99,61,26.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'battl':15 'camelot':1 'charact':5 'chef':18 'convent':22 'must':14 'mysql':21 'pastri':17 'studi':6 'touch':4 'vacat':2 'waitress':12 'woman':9
32006,590,2,15458,2.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,25,590,,2,2006-02-16 02:30:53,590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596,True,2006-02-14,2013-05-26 14:49:45.738,1,5,2,2006-02-15 10:09:17,African Egg,A Fast-Paced Documentary of a Pastry Chef And a Dentist who must Pursue a Forensic Psychologist in The Gulf of Mexico,2006,1,6,2.99,130,22.99,G,2013-05-26 14:50:58.951,['Deleted Scenes'],'african':1 'chef':11 'dentist':14 'documentari':7 'egg':2 'fast':5 'fast-pac':4 'forens':19 'gulf':23 'mexico':25 'must':16 'pace':6 'pastri':10 'psychologist':20 'pursu':17
32007,592,2,14606,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,2291,592,,2,2006-02-16 02:30:53,592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,True,2006-02-14,2013-05-26 14:49:45.738,0,496,2,2006-02-15 10:09:17,Kick Savannah,A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans,2006,1,3,0.99,179,10.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']","'defeat':14 'drama':5 'emot':4 'kick':1 'monkey':8,16 'must':13 'new':18 'orlean':19 'robot':11 'savannah':2"
32008,596,1,15423,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1786,596,,1,2006-02-16 02:30:53,596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,True,2006-02-14,2013-05-26 14:49:45.738,1,388,1,2006-02-15 10:09:17,Gunfight Moon,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,2006,1,5,0.99,70,16.99,NC-17,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'chef':9 'dentist':17 'desert':21 'epic':4 'explor':12 'gunfight':1 'moon':2 'must':14 'pastri':8 'reach':15 'reflect':5 'sahara':20
32009,597,1,11652,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1622,597,,2,2006-02-16 02:30:53,597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,True,2006-02-14,2013-05-26 14:49:45.738,1,354,1,2006-02-15 10:09:17,Ghost Groundhog,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India,2006,1,6,4.99,85,18.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'ancient':18 'brilliant':4 'car':16 'compos':11 'ghost':1 'groundhog':2 'india':19 'madman':8 'must':13 'panorama':5 'succumb':14
32010,5,2,13209,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1574,5,,2,2006-02-16 02:30:53,5,1,Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,9,True,2006-02-14,2013-05-26 14:49:45.738,1,345,2,2006-02-15 10:09:17,Gables Metropolis,A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory,2006,1,3,0.99,161,17.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']",'baloon':20 'cat':8 'challeng':14 'chef':17 'display':5 'factori':21 'fate':4 'gabl':1 'metropoli':2 'must':13 'pastri':16 'pioneer':11
32011,9,1,15813,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,981,9,,1,2006-02-16 02:30:53,9,2,Margaret,Moore,margaret.moore@sakilacustomer.org,13,True,2006-02-14,2013-05-26 14:49:45.738,1,219,1,2006-02-15 10:09:17,Deep Crusade,A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia,2006,1,6,4.99,51,20.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'amaz':4 'australia':18 'compos':16 'crocodil':8 'crusad':2 'deep':1 'discov':14 'must':13 'squirrel':11 'tale':5
32012,11,1,11646,0.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,478,11,,2,2006-02-16 02:30:53,11,2,Lisa,Anderson,lisa.anderson@sakilacustomer.org,15,True,2006-02-14,2013-05-26 14:49:45.738,1,105,2,2006-02-15 10:09:17,Bull Shawshank,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,6,0.99,125,21.99,NC-17,2013-05-26 14:50:58.951,['Deleted Scenes'],'bull':1 'canadian':19 'conquer':14 'drama':5 'fanci':4 'moos':8 'must':13 'pioneer':16 'rocki':20 'shawshank':2 'squirrel':11
32013,14,1,13780,4.99,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,1775,14,,2,2006-02-16 02:30:53,14,2,Betty,White,betty.white@sakilacustomer.org,18,True,2006-02-14,2013-05-26 14:49:45.738,1,385,2,2006-02-15 10:09:17,Groundhog Uncut,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,1,6,4.99,139,26.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'astronaut':8 'brilliant':4 'butler':17 'discov':15 'groundhog':1 'manhattan':20 'must':14 'panorama':5 'penthous':21 'technic':11 'uncut':2 'writer':12
32014,15,1,13798,3.98,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,526,15,,2,2006-02-16 02:30:53,15,1,Helen,Harris,helen.harris@sakilacustomer.org,19,True,2006-02-14,2013-05-26 14:49:45.738,1,116,1,2006-02-15 10:09:17,Candidate Perdition,A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station,2006,1,4,2.99,70,10.99,R,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'administr':12 'brilliant':4 'candid':1 'compos':8 'databas':11 'epistl':5 'first':21 'mad':17 'man':22 'must':14 'perdit':2 'scientist':18 'space':23 'station':24 'vanquish':15
32015,15,2,13968,0.0,2007-05-14 13:44:29.996577,2006-02-14 15:16:03,3715,15,,2,2006-02-16 02:30:53,15,1,Helen,Harris,helen.harris@sakilacustomer.org,19,True,2006-02-14,2013-05-26 14:49:45.738,1,812,2,2006-02-15 10:09:17,Smoking Barbarella,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,2006,1,7,0.99,50,13.99,PG-13,2013-05-26 14:50:58.951,['Behind the Scenes'],"'barbarella':2 'cat':18 'convent':22 'cow':9 'lacklustur':4 'mad':8,12 'must':15 'mysql':21 'saga':5 'scientist':13 'sink':16 'smoke':1"
